aux_id,source,title,licence,url,canonical_id
1202,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1202.html,smithsonian:ld1-1643399887910-1643399978715-0
1203,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1203.html,smithsonian:ld1-1643399887910-1643399978715-1
1204,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1204.html,smithsonian:ld1-1643399887910-1643399978716-0
1205,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1205.html,smithsonian:ld1-1643399887910-1643399978716-1
1206,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1206.html,smithsonian:ld1-1643399887910-1643399978717-0
1207,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1207.html,smithsonian:ld1-1643399887910-1643399978717-1
1208,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1208.html,smithsonian:ld1-1643399887910-1643399978718-0
1209,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1209.html,smithsonian:ld1-1643399887910-1643399978719-0
1210,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1210.html,smithsonian:ld1-1643399887910-1643399978719-1
1211,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1211.html,smithsonian:ld1-1643399887910-1643399978720-0
1212,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1212.html,smithsonian:ld1-1643399887910-1643399978721-1
1213,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1213.html,smithsonian:ld1-1643399887910-1643399978722-0
1214,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1214.html,smithsonian:ld1-1643399887910-1643399978722-1
1215,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1215.html,smithsonian:ld1-1643399887910-1643399978723-0
1216,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1216.html,smithsonian:ld1-1643399887910-1643399978723-1
1217,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1217.html,smithsonian:ld1-1643399887910-1643399978725-0
1218,"Smithsonian","Design for stained glass","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1218.html,smithsonian:ld1-1643399887910-1643399978725-1
1219,"Smithsonian","Bell XP-59A Airacomet","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1219.html,smithsonian:ld1-1643400021979-1643400022253-0
1220,"Smithsonian","Fulton Airphibian FA-3-101","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1220.html,smithsonian:ld1-1643400021979-1643400023013-0
1221,"Smithsonian","McDonnell FH-1 Phantom I","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1221.html,smithsonian:ld1-1643400021979-1643400023014-0
1222,"Smithsonian","Hiller XHOE-1 Hornet","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1222.html,smithsonian:ld1-1643400021979-1643400023655-0
1223,"Smithsonian","Aichi M6A1 Seiran (Clear Sky Storm)","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1223.html,smithsonian:ld1-1643400021979-1643400023748-0
1224,"Smithsonian","Curtiss N-9H","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1224.html,smithsonian:ld1-1643400021979-1643400023774-0
1225,"Smithsonian","Lockheed Vega 5B, Amelia Earhart","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1225.html,smithsonian:ld1-1643400021979-1643400024371-0
1226,"Smithsonian","Northrop 4A Alpha","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1226.html,smithsonian:ld1-1643400021979-1643400029272-1
1227,"Smithsonian","Lear Jet 23","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1227.html,smithsonian:ld1-1643400021979-1643400030868-0
1228,"Smithsonian","Beechcraft C17L Staggerwing","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1228.html,smithsonian:ld1-1643400021979-1643400033611-0
1229,"Smithsonian","Mikoyan-Gurevich MiG-15 (Ji-2) FAGOT B","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1229.html,smithsonian:ld1-1643400021979-1643400035443-0
1230,"Smithsonian","Beechcraft King Air 65-90","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1230.html,smithsonian:ld1-1643400021979-1643400040777-0
1231,"Smithsonian","Lockheed Martin X-35B STOVL","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC1231.html,smithsonian:ld1-1643400021979-1643400042240-0
2159,"Smithsonian","Textile","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC2159.html,smithsonian:ld1-1643399887910-1643399893550-0
2162,"Smithsonian","Fragment","CC0 — Public Domain",https://archai-api.fineartmedia.tech/aux/NFC2162.html,smithsonian:ld1-1643399887910-1643399940696-0
1232,"Wellcome Collection","Dissection showing the muscles and bones of the chest and shoulder. Watercolour and pencil drawing, by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1232.html,wellcome:aabsbw4f
1233,"Wellcome Collection","The muscles of the arm, elbow and shoulder and the bones of the lower arm. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1233.html,wellcome:abtk4855
1234,"Wellcome Collection","The bones of the hand (fig.1: palmar; fig. 2: dorsal) and the wrist (fig. 3: detail of carpal bones). Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1234.html,wellcome:amfjvg2v
1235,"Wellcome Collection","Ten diagrams illustrating various methods of delivering a baby using forceps. Etching, 1791.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1235.html,wellcome:b3cn8tgy
1236,"Wellcome Collection","Three different flowers and two fruit with anatomical details. Coloured etching by J. Pass, c. 1799.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1236.html,wellcome:b3dsby99
1237,"Wellcome Collection","The bones of the arm. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1237.html,wellcome:ba2qd66r
1238,"Wellcome Collection","The uterus, a foetus, the hymen and female genitals, after Haller, Kulm and Huber. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1238.html,wellcome:bamh489y
1239,"Wellcome Collection","Johannes Vesling, seated below a swag of surgical instruments, indicates illustrations of the heart in a book displayed by a skeletal corpse. Engraving 1666.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1239.html,wellcome:bfw6bv7s
1240,"Wellcome Collection","The arteries of the head after Haller; the eye, after Ruysch; the tongue after Heister. Engraving by Prevost, 1762.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1240.html,wellcome:bfzh6qex
1241,"Wellcome Collection","White-jointed spider: two specimens and anatomical parts. Coloured engraving, ca. 1789, after S. Storie.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1241.html,wellcome:bhv33385
1242,"Wellcome Collection","The Royal College of Physicians, Warwick Lane, London: the entrance and anatomical theatre, in elevation and section, with plans. Engraving by W. Lowry after J. Elmes after C. R. Cockerell, 1823.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1242.html,wellcome:bqpdgcg7
1243,"Wellcome Collection","Anatomical figures: includes écorché figures, details of the skeleton, the circulatory system, internal and reproductive organs. Engraving by E. Rooker, 1740/1770?.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1243.html,wellcome:bz5yre59
1244,"Wellcome Collection","Three mosses (Neckera species) with anatomical detail and five carrion eater beetles (Necydalis species). Coloured engraving by J. Pass, c. 1818.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1244.html,wellcome:cb4rf6dm
1245,"Wellcome Collection","The first and second cervical vertebrae. Watercolour, pencil and crayon drawing by J.C. Whishaw, 1852.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1245.html,wellcome:cbdzqwds
1246,"Wellcome Collection","The muscles of the lower leg with the tendons separated from each other. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1246.html,wellcome:cer4jesv
1247,"Wellcome Collection","A deep dissection of the muscles of the thigh. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1247.html,wellcome:chcbzxfv
1248,"Wellcome Collection","A back view of the muscles of the thigh, intact but slightly separated from each other. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1248.html,wellcome:chws9keu
1249,"Wellcome Collection","Human proportions: two figures. Drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1249.html,wellcome:ct7335s9
1250,"Wellcome Collection","The muscles of the back of the hand and the forearm dissected. The tendons are raised and separated by various instruments. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1250.html,wellcome:czpehfmk
1251,"Wellcome Collection","The Royal College of Surgeons, Lincoln's Inn Fields, London: the interior of the Hunterian Museum. Coloured engraving by E. Radclyffe after T. H. Shepherd.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1251.html,wellcome:d23jqtzu
1252,"Wellcome Collection","Male bust on a plinth: two figures. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1252.html,wellcome:d2rztza4
1253,"Wellcome Collection","Human skull: side view. Watercolour, ink and pencil drawing by J.C. Whishaw, ca. 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1253.html,wellcome:d55hyqeh
1254,"Wellcome Collection","A man standing, anterior view with brain and contents of thorax and abdomen exposed. Engraving by Giulio de' Musi, by 1552, first published in 1714.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1254.html,wellcome:d9a4b7fz
1255,"Wellcome Collection","Muscles and bones of the shoulder, neck and chest. Watercolour and pencil drawing by J.C. Whishaw, ca. 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1255.html,wellcome:d9qrhdqy
1256,"Wellcome Collection","The muscles of the human body, seen from the front, after Eustachius. Etching by G. Bickham, 1743, after himself, after an engraving, c. 1552.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1256.html,wellcome:ddg7czc5
1257,"Wellcome Collection","The arteries of the thorax, after Haller. Engraving by Prevost, 1762.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1257.html,wellcome:dgudy2up
1258,"Wellcome Collection","The sacrum, shown with the second, third and fifth lumbar vertebrae: four figures. Watercolour, pencil and crayon drawing by J.C. Whishaw, 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1258.html,wellcome:dk7tqgmy
1259,"Wellcome Collection","Dissection of the back of the neck. Watercolour and pencil drawing, copied by J.C. Whishaw, 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1259.html,wellcome:e64db8hg
1260,"Wellcome Collection","Giant water lily (Victoria amazonica): twenty one different anatomical segments of the plant. Coloured lithograph by W. Fitch, c. 1845, after himself.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1260.html,wellcome:escge466
1261,"Wellcome Collection","A spiked rush (Juncus spicatus) and millipede (Iulus species) with anatomical detail. Coloured etching by J. Pass, c. 1811.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1261.html,wellcome:fbxudrgd
1262,"Wellcome Collection","Bones of the elbow joint: eight figures. Watercolour and pencil drawing by J.C. Whishaw, 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1262.html,wellcome:fgurdaj9
1263,"Wellcome Collection","Muscles of the neck: sixteen figures. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1263.html,wellcome:ft72qkhf
1264,"Wellcome Collection","A crocus (Crocus stellaris): entire flowering plant and its anatomical segments. Coloured etching, c. 1812.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1264.html,wellcome:fv3j49su
1265,"Wellcome Collection","The arteries of the head after Haller; the eye, after Ruysch; the tongue after Heister. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1265.html,wellcome:gapsthnk
1266,"Wellcome Collection","Écorché legs: two figures. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1266.html,wellcome:gc9jjfzh
1267,"Wellcome Collection","Femur bone. Watercolour and pencil drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1267.html,wellcome:gfqj4hyc
1268,"Wellcome Collection","A sky-lit anatomy theatre with anatomical specimens in jars and a suspended skeleton. Colour acquatint by J. C. Stadler after A. Pugin, 1815.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1268.html,wellcome:gj82r6wv
1269,"Wellcome Collection","Part of the pelvis: the hip bone. Pencil and watercolour drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1269.html,wellcome:gjen7rhq
1270,"Wellcome Collection","Study of a hand. Charcoal drawing by A. Mongrédien, 28 July 1881.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1270.html,wellcome:gnbx9jcc
1271,"Wellcome Collection","Cross-section of a skull including detail of inner ear. Pencil drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1271.html,wellcome:gsmh8vby
1272,"Wellcome Collection","Muscles of the shoulder, upper and lower arm. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1272.html,wellcome:gusjtpww
1273,"Wellcome Collection","Muscles of the back and shoulder. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1273.html,wellcome:gy36hpgy
1274,"Wellcome Collection","A surgeon performing a lithotomy on a patient who is being restrained by three assistants, with five other anatomical illustrations. Engraving by F. Sesoni, 1749, after L. Heister.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1274.html,wellcome:h2np2qup
1275,"Wellcome Collection","The muscles of the left hip and thigh dissected away to expose the bones of the hip and the head of the femur. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1275.html,wellcome:h5xqgwgm
1276,"Wellcome Collection","Nervous system after Vieussens (fig. 1); brain and spinal cord after Eustachius (fig. 2) Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1276.html,wellcome:hfezkecb
1277,"Wellcome Collection","The arteries of the head after Haller; the eye, after Ruysch, Cowper and Bidloo. Engraving by A.J. Defehrt, 1762.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1277.html,wellcome:hg8ak4tb
1278,"Wellcome Collection","The gluteus muscles of the left side of the body. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1278.html,wellcome:hmsvq9tg
1279,"Wellcome Collection","A microscopic animal (Aseroe rubra) and a spider, both with anatomical segments. Engraving by Sparrow, ca. 1792, after J. Piron.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1279.html,wellcome:hvgy6z32
1280,"Wellcome Collection","The muscles of the human body, seen from the front, after Eustachius. Etching by G. Bickham, 1743, after himself, after an engraving, c. 1552.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1280.html,wellcome:j42gjjb5
1281,"Wellcome Collection","The muscles of the back, with the hands tied together at the wrist. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1281.html,wellcome:j6wuyhn3
1282,"Wellcome Collection","A skeleton seen from the front, resting the bones of the right forearm on a spade and holding a skull aloft in its left hand. On the left is an illustration of the sacrum and on the right, a skull in profile, with further bones to be seen at the skeleton's feet. Photograph of a woodcut, c. 1590.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1282.html,wellcome:japk3n2q
1283,"Wellcome Collection","A skeleton, seated on a ledge, writes 'Recueil D'anatomie' on the cover of a book: behind him is shown an anatomy drawing and an hour-glass. Etching by or after J. Gamelin, 1778/1779.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1283.html,wellcome:jb2u3f39
1284,"Wellcome Collection","The sphenoid bone, shown from behind. Pencil and watercolour drawing by J.C. Whishaw, 1852.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1284.html,wellcome:jfay96hf
1285,"Wellcome Collection","The right scapula: three figures. Watercolour, pencil and crayon drawing by J.C. Whishaw, 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1285.html,wellcome:jnhjhqez
1286,"Wellcome Collection","A deep dissection of the muscles of the thigh, seen from the back. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1286.html,wellcome:jvt38cb8
1287,"Wellcome Collection","A dissection in progress: the anatomy professor at his lectern. Line block after a drawing after a woodcut, 1493.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1287.html,wellcome:khf7ug7g
1288,"Wellcome Collection","Cervical, thoracic and lumbar vertebrae. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1288.html,wellcome:kk8qvtxa
1289,"Wellcome Collection","Bones of the cheek: side view of the temporal, schenoid and malar bones. Pencil and watercolour drawing by J.C. Whishaw, 1852.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1289.html,wellcome:kkjrturw
1290,"Wellcome Collection","An ankylosis of the bones of the fractured right femur (thigh-bone) and tibia (lower leg bone) (figs 1-2) and the radius and ulna (bones of the forearm) joined by a flexible callus (figs 3-4) Engraving, 1749.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1290.html,wellcome:kuteub52
1291,"Wellcome Collection","A surgeon performing a lithotomy on a patient who is being restrained by three assistants, with ten other anatomical illustrations. Engraving by R. Parr.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1291.html,wellcome:kwxeqrpb
1292,"Wellcome Collection","Base of the skull, with details showing the lower jaw. Watercolour, ink and pencil drawing by J.C. Whishaw, 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1292.html,wellcome:m2ystb7c
1293,"Wellcome Collection","Interior of the base of the human skull. Watercolour and pencil drawing, by J.C. Whishaw, 1852.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1293.html,wellcome:m3hzm5nn
1294,"Wellcome Collection","Muscles of the pharynx, viewed from the back and side, and separated. Colour mezzotint by J. F. Gautier d'Agoty after himself, 1745-1746.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1294.html,wellcome:m4ydk2jh
1295,"Wellcome Collection","Left, muscles of the head and trunk (front view); right, muscles of the thigh and leg (front view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1295.html,wellcome:m7j4c4qb
