aux_id,source,title,licence,url,canonical_id
1296,"Wellcome Collection","The Royal College of Physicians, Warwick Lane, London: the entrance and anatomical theatre, in elevation and section. Engraving by J. Le Keux after S. Ware, 1825.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1296.html,wellcome:m8baad9s
1297,"Wellcome Collection","Clavicle bone: three figures. Watercolour and pencil drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1297.html,wellcome:myztepg5
1298,"Wellcome Collection","The female generative organs, after Haller. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1298.html,wellcome:n2uk8r5p
1299,"Wellcome Collection","Bones and muscles of the back of the head and ears. Pencil and watercolour drawing by J.C. Whishaw, 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1299.html,wellcome:n8z25hva
1300,"Wellcome Collection","A suspended lower arm from which the skin and fatty layer has been removed to reveal the muscles. Next to it is a knife and a surgical instrument case with its lid. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1300.html,wellcome:neq7akzf
1301,"Wellcome Collection","Left, muscles of the head and trunk (front view); right, muscles of the thigh and leg (front view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1301.html,wellcome:ntpxe2nn
1302,"Wellcome Collection","Left, muscles of the head and trunk (back view); right, muscles of the thigh and leg (back view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1302.html,wellcome:p56fbrfw
1303,"Wellcome Collection","The ear: muscles and cartailage. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1303.html,wellcome:pdzwsxwp
1304,"Wellcome Collection","The uterus, after Swammerdam, De Graaf and Cheselden. Etching, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1304.html,wellcome:phgxpj5c
1305,"Wellcome Collection","Muscles of the thigh, seen from the front. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1305.html,wellcome:pm8hmngu
1306,"Wellcome Collection","The trunks of the vena cava, with their branches(Table VI, fig. 1); the trunks of the vena porta (Table VI, fig. 2), both after an engraving by M. Vandergucht after W. Cowper, 1702, after a preparation by G. Leoni, c. 1645; the brain, nerves and spine, after Eustachius, by 1552 (Table VII) Etching by I. Basire, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1306.html,wellcome:pmjvy7uq
1307,"Wellcome Collection","The muscles of the back of the lower left leg. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1307.html,wellcome:pp48gf6b
1308,"Wellcome Collection","A crucified écorché. Process print after a woodcut, 1541.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1308.html,wellcome:pp9cxgh4
1309,"Wellcome Collection","A false ankylosis of the right femur (thigh-bone), seen from the front and back (figs 1-2) and divided for an interior view (fig. 3) Engraving, 1749.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1309.html,wellcome:pwj3crfd
1310,"Wellcome Collection","The genito-urinary system, after Eustachius, Cheselden, and De Graaf. Etching, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1310.html,wellcome:qe4jyhj8
1311,"Wellcome Collection","Écorché figure with right leg bent, holding foot behind him, and detail of a head and neck. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1311.html,wellcome:qfkhwg6p
1312,"Wellcome Collection","A walking écorché in right profile with his right arm detached and suspended behind him. Engraving by Philip Galle.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1312.html,wellcome:qh8cfwyc
1313,"Wellcome Collection","Anatomy of a fish and an unidentified animal: two figures. Pen and ink drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1313.html,wellcome:qhgec7wr
1314,"Wellcome Collection","Nervous system after Vieussens (fig. 1); brain and spinal cord after Eustachius (fig. 2) Engraving by Defehrt, 1762.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1314.html,wellcome:r2dt2hum
1315,"Wellcome Collection","A skeleton, seen from the front, with labels giving the latin names of the bones. Photograph after a woodcut, 1501.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1315.html,wellcome:r58v8u9d
1316,"Wellcome Collection","Muscles of the hand and foot: twelve figures. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1316.html,wellcome:r5dgu2pd
1317,"Wellcome Collection","Circulatory systems: seven diagrams, indicating the heart and circulatory systems of mammals, birds, reptiles, lobsters, fish and arachnids. Watercolour drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1317.html,wellcome:ras8b4jw
1318,"Wellcome Collection","Outline drawing showing the bones of the torso and the pelvis: side view. Pencil and crayon drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1318.html,wellcome:rbbgnt24
1319,"Wellcome Collection","Skulls and skull fragments, showing different shapes of skulls and variations in sutures, after Eustachius. Etching by I. Basire, 1743, after an engraving, c. 1552.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1319.html,wellcome:rdzpp25w
1320,"Wellcome Collection","Left, muscles of the head and trunk (front view); right, muscles of the thigh and leg (front view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1320.html,wellcome:revfv7n2
1321,"Wellcome Collection","The trachea (windpipe) and bronchi. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1321.html,wellcome:rtnc945c
1322,"Wellcome Collection","Anatomical instruments on a table used for vivisection. Photolithograph, 1940, after a woodcut, 1543.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1322.html,wellcome:s26raf55
1323,"Wellcome Collection","A fern, a moss, a fungus and an alga: all with anatomical details. Coloured etching by J. Pass, c. 1799.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1323.html,wellcome:s3an6vub
1324,"Wellcome Collection","The muscles of the lower leg. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1324.html,wellcome:sb9rk4zu
1325,"Wellcome Collection","The flexor muscles of the arm, hand and fingers, separated from each other and raised through the use of a dowel and a perforated box. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1325.html,wellcome:sch8xh46
1326,"Wellcome Collection","Dissection of the skull and nasal cavities. Pen and ink drawing, copied by J.C. Whishaw, ca. 1852.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1326.html,wellcome:sdrv4fmt
1327,"Wellcome Collection","Muscles of the face and neck. Engraving, 1686.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1327.html,wellcome:sfg2tjcz
1328,"Wellcome Collection","An anatomical dissection by Realdus Colombus, attended by onlookers. Collotype after a woodcut, 1559.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1328.html,wellcome:sfhgfs67
1329,"Wellcome Collection","The course of the veins and the arteries through the body (Table IV), after Eustachius; the arterial system (Table V), after Cowper in Drake. Etching by I. Basire, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1329.html,wellcome:sk7jbh2q
1330,"Wellcome Collection","A rachitic skeleton, measuring two feet two inches in length, seen from the front and the back. Engraving, 1749.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1330.html,wellcome:sxn6hrtm
1331,"Wellcome Collection","The arteries of the head after Haller; the eye, after Ruysch, Cowper and Bidloo. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1331.html,wellcome:tcpdy9bm
1332,"Wellcome Collection","Left, muscles of the head and trunk (back view); right, muscles of the thigh and leg (back view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1332.html,wellcome:tffsbq8b
1333,"Wellcome Collection","A foetus and placenta with umbilical cord. Engraving, 1686, the second, third, fifth and sixth figures after G. de Lairesse, 1685.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1333.html,wellcome:thars2jf
1334,"Wellcome Collection","Skeleton of a crocodile with a dissection of a female round shark. Line engraving after a drawing by S. Edwards, 1809.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1334.html,wellcome:tjhvypsj
1335,"Wellcome Collection","Muscles of the lower limbs and the trunk: two écorché figures. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1335.html,wellcome:tkndbrtv
1336,"Wellcome Collection","The arteries of the thorax, after Haller. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1336.html,wellcome:tqxzrkdm
1337,"Wellcome Collection","Five figures of exostoses (tumours) on the left femur (thigh-bone) Engraving, 1749.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1337.html,wellcome:tsu29ysm
1338,"Wellcome Collection","The circulatory system: diagram showing the heart, arteries, lungs and major organs, with a cartoon-style face and hands. Watercolour drawing by J.C. Whishaw, ca. 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1338.html,wellcome:tubkq8wk
1339,"Wellcome Collection","Bones of the arm: figures showing the shoulder joint, the radius and ulna and the humerus. Watercolour and pencil drawing, by J.C. Whishaw, 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1339.html,wellcome:ua3wm5zp
1340,"Wellcome Collection","The viscera (Table XIV), after Eustachius; the blood vessels of the liver (Table XV), after Glisson. Etching by I. Basire, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1340.html,wellcome:ubrjytb7
1341,"Wellcome Collection","Muscles of the neck, tongue and jaws. Colour mezzotint by J.F. Gautier d'Agoty after himself, 1745-1746.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1341.html,wellcome:ugwdu74w
1342,"Wellcome Collection","The muscles, tendons, arteries and veins of the thigh. Pencil and crayon drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1342.html,wellcome:uh8g6x8s
1343,"Wellcome Collection","Muscles of the left thigh and hip. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1343.html,wellcome:umm2xe3r
1344,"Wellcome Collection","Head and neck of an écorché figure, in profile. Red and black chalk drawing, with pencil, by C. Landseer, 1815.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1344.html,wellcome:und4d2f5
1345,"Wellcome Collection","The viscera, after Haller, showing the lobes of the liver, the stomach, the kidneys, the spleen, etc. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1345.html,wellcome:uyf8edfr
1346,"Wellcome Collection","An anatomical dissection in the ancient world, in a landscape setting. Engraving, 1801.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1346.html,wellcome:vd7h7wb5
1347,"Wellcome Collection","Three figures of the muscles of the foot, showing the sole of the foot progressively dissected.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1347.html,wellcome:vk4jkyku
1348,"Wellcome Collection","Dissection showing the shoulder and chest muscles: view of the pectoral and the deltoid muscles. Watercolour and pencil drawing, by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1348.html,wellcome:vn6jmkym
1349,"Wellcome Collection","Fifteen different forms of plant root and two anatomical sections. Coloured etching by J. Pass, c. 1799.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1349.html,wellcome:vsrushxp
1350,"Wellcome Collection","A skeleton and its shadow. Pen and ink drawing by Joyce Cutler Shaw, 1992.","CC BY 4.0",https://archai-api.fineartmedia.tech/aux/NFC1350.html,wellcome:vytycxt4
1351,"Wellcome Collection","Muscles of the neck, ear, eye, and lower limb: ten figures. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1351.html,wellcome:vzw8hhvu
1352,"Wellcome Collection","Ten different forms of plant stem and two anatomical sections. Coloured etching by J. Pass, c. 1799.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1352.html,wellcome:w2fbm25x
1353,"Wellcome Collection","A surgeon performing a lithotomy on a patient who is being restrained by three assistants, with five other anatomical illustrations. Engraving by J. Mynde.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1353.html,wellcome:w3ez6m5s
1354,"Wellcome Collection","A human skeleton, seen from the front, with labels giving the latin names of the bones. Photograph after a woodcut after Hans Wechtlin, 1517.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1354.html,wellcome:w5rv5w9y
1355,"Wellcome Collection","Diagram showing the bones of the human torso, with the heart indicated in red. Pencil and watercolour drawing by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1355.html,wellcome:w835gxcx
1356,"Wellcome Collection","The muscles of the lower arm and hand dissected and spread out across the dissecting table and a book. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1356.html,wellcome:wm6vaxhv
1357,"Wellcome Collection","Left, muscles of the head and trunk (front view); right, muscles of the thigh and leg (front view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1357.html,wellcome:wvyymjcz
1358,"Wellcome Collection","Dorsal vertebrae: eight figures. Watercolour, pencil and crayon drawing by J.C. Whishaw, ca. 1853.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1358.html,wellcome:xdc8en56
1359,"Wellcome Collection","Human skull: three-quarter view. Watercolour, ink and pencil drawing by J.C. Whishaw, ca. 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1359.html,wellcome:xp5gux2j
1360,"Wellcome Collection","Écorché legs: three figures. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1360.html,wellcome:xsfbruq3
1361,"Wellcome Collection","The ribs. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1361.html,wellcome:xt9rm37e
1362,"Wellcome Collection","Muscles of the foream and hand. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1362.html,wellcome:xv34x5zv
1363,"Wellcome Collection","The base of the brain with part of the medulla oblongata, the blood vessels injected with wax, and the cerebellum (Table XII, figs 1-2), after Cowper in Ridley (1695); the foetal heart, the larynx and the viscera (Table XIII), after an etching by G. Vandergucht in Cheselden (1740) Etching by I. Basire, 1743.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1363.html,wellcome:xy9r8tfs
1364,"Wellcome Collection","Left, muscles of the head and trunk (back view); right, muscles of the thigh and leg (back view). Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1364.html,wellcome:xzd92z37
1365,"Wellcome Collection","Bones of the torso: two figures showing the shoulders, ribcage, spine and pelvis, with a cartoon-style face. Pencil drawing, by J.C. Whishaw, 1852/1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1365.html,wellcome:y67w8qed
1366,"Wellcome Collection","Muscles of the neck: front view from below. Coloured drawing, 18--.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1366.html,wellcome:y79pcye6
1367,"Wellcome Collection","Bones and muscles of the face. Pencil and watercolour drawing by J.C. Whishaw, 1854.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1367.html,wellcome:yghf5a5q
1368,"Wellcome Collection","The muscles of the lower arm which act on the fingers, thumb and wrist raised from their origins and left at their insertions. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1368.html,wellcome:ymuppu8e
1369,"Wellcome Collection","The muscles of the arm and palm of the hand and geometrical diagrams of the tendons and fibres of different muscles. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1369.html,wellcome:ymym2mn3
1370,"Wellcome Collection","The extensor muscles of the foot dissected and left attched at their insertions. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1370.html,wellcome:yszcmhwh
1371,"Wellcome Collection","The scapula (figures 1-2) and the clavicle (figures 3-4) and the sternum seen from the front (figure 5). Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1371.html,wellcome:yuqswy3z
1372,"Wellcome Collection","The muscles of the left thigh, seen from the front. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1372.html,wellcome:yxbnp8by
1373,"Wellcome Collection","The muscles of the lower leg and the sole of the foot, dissected and separated, with the tibia and fibula exposed. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1373.html,wellcome:yzxg9avc
1374,"Wellcome Collection","The hand: three figures, (left to right) bones, muscles, and surface anatomy. Colour lithograph, 1868, after J.A. Vinter.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1374.html,wellcome:z3p6av79
1375,"Wellcome Collection","The skin removed from the lower leg, exposing the muscles of the lower leg and the sole of the foot. Engraving after G. de Lairesse, 1739.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1375.html,wellcome:z4pnj3rt
1376,"Wellcome Collection","Five fungi, including two Boletus species, with anatomical detail. Coloured etching by J. Pass, c. 1809, after J. Ihle.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1376.html,wellcome:z6m53peh
1377,"Wellcome Collection","Seven figures illustrating different types of anatomical specimen jars and their lids and methods of preservation used by Réaumur, Le Cat, and others. Engraving, 1749.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1377.html,wellcome:zanrjkxc
1378,"Wellcome Collection","An anatomical dissection by Jean Riolan the younger (1580-1657). Engraving of 1649 by Renier van Persyn after a design of 1626 by Crispijn de Passe the second.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1378.html,wellcome:zhfpfck4
1379,"Wellcome Collection","Écorché leg of man riding a horse, and écorché hand with outstretched palm. Pencil and ink wash drawing, after an unidentified work on anatomy, ca. 1830(?).","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1379.html,wellcome:zpzjpkdj
1380,"Wellcome Collection","The diaphragm (fig. 1) after Haller, the pharynx, seen from the back and the larynx seen from the front (figs 2-3), after Duverney, and the larynx seen from the back and open and from the side (figs 4-5), after Eustachius. Engraving by Benard, late 18th century.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC1380.html,wellcome:zzgqgn64
3147,"Wellcome Collection","An anatomical dissection being carried out by Andreas Vesalius, attended by a large group of observers. Woodcut, 1543.","Public Domain Mark",https://archai-api.fineartmedia.tech/aux/NFC3147.html,wellcome:f3ucftum